Date,compund,neg,neu,pos,Open,High,Low,Close,Volume
18-Mar-16,0.1513,0.082,0.834,0.084,205.15,207.5,201,206.63,157100
21-Mar-16,-0.9832,0.148,0.791,0.061,206,207.5,205.27,206.65,99900
22-Mar-16,-0.9878,0.182,0.744,0.074,207.99,215,205.13,210.07,214600
24-Mar-16,-0.9382,0.163,0.707,0.13,211.75,211.75,207.76,208.08,224000
25-Mar-16,-0.9581,0.105,0.835,0.061,208,209.49,207.05,208.06,74400
28-Mar-16,-0.9393,0.106,0.835,0.059,207.01,208,206.75,207,150200
29-Mar-16,-0.9906,0.168,0.779,0.052,206.7,207,204.75,204.98,87500
30-Mar-16,-0.9806,0.135,0.81,0.055,205,207,202.75,202.93,203200
31-Mar-16,-0.9586,0.11,0.821,0.069,201,206.99,201,206.03,1357700
1-Apr-16,-0.9919,0.171,0.772,0.058,207,208.99,205.61,207.19,81800
4-Apr-16,-0.9357,0.13,0.794,0.076,206.22,208.85,206.22,206.79,2096900
5-Apr-16,-0.9206,0.127,0.784,0.089,208,208,205,206.3,118000
6-Apr-16,-0.9913,0.164,0.764,0.072,206,206.3,205.1,205.85,64000
7-Apr-16,-0.6254,0.078,0.857,0.066,205.25,205.26,203.5,204.52,415400
8-Apr-16,-0.7717,0.132,0.751,0.117,205,205.9,204,205.21,169200
11-Apr-16,-0.993,0.185,0.774,0.04,204,205.21,201.24,202.12,414700
12-Apr-16,-0.9741,0.134,0.818,0.048,203.88,203.95,202.02,203.32,25400
13-Apr-16,-0.9779,0.149,0.773,0.079,202,204,202,203.84,33300
14-Apr-16,-0.966,0.141,0.783,0.076,202.81,205,202.81,204.04,68300
15-Apr-16,-0.9587,0.126,0.792,0.082,204.8,205,202.5,203.17,157500
18-Apr-16,-0.9676,0.135,0.793,0.072,203.99,204.5,202.7,202.88,95000
19-Apr-16,-0.9663,0.14,0.767,0.092,203,203.5,198.5,202.06,309200
20-Apr-16,-0.9305,0.119,0.802,0.079,202.07,203,201,201.4,79900
21-Apr-16,-0.9915,0.169,0.776,0.054,202.99,202.99,198,198.71,442300
22-Apr-16,-0.993,0.165,0.772,0.063,200,201,198.05,200.17,54300
25-Apr-16,-0.9878,0.167,0.745,0.087,200,200.01,198.1,199.06,269000
26-Apr-16,-0.9926,0.155,0.799,0.046,199.05,201.9,198.99,199.52,530600
27-Apr-16,-0.9752,0.115,0.824,0.061,198.13,201.64,198.13,200.19,48400
28-Apr-16,-0.9869,0.16,0.747,0.093,200,205.45,200,201.75,213200
29-Apr-16,0.5517,0.114,0.752,0.134,201.14,211.83,201.14,211.53,511900
2-May-16,-0.9732,0.108,0.841,0.051,212,215.5,206.01,208.44,448300
3-May-16,-0.9861,0.176,0.745,0.079,208,214.5,206.5,213.59,196400
4-May-16,-0.9862,0.126,0.843,0.03,215.9,221,213.56,216.56,847500
5-May-16,-0.9666,0.112,0.826,0.062,213,224.5,213,223.19,364600
6-May-16,-0.9901,0.185,0.707,0.109,222,232,222,228.26,568900
9-May-16,-0.988,0.134,0.825,0.041,229.95,234.3,229.95,232.17,769000
10-May-16,-0.9776,0.114,0.835,0.052,231.99,232.99,229.01,231.31,318700
11-May-16,-0.9694,0.135,0.788,0.077,232.5,235.25,230,232.99,714600
12-May-16,-0.9679,0.119,0.819,0.062,234.7,234.7,228.1,229.44,435700
13-May-16,-0.9878,0.202,0.723,0.075,231.5,231.5,227.1,229.21,166400
16-May-16,-0.9859,0.169,0.773,0.059,225,228,223.8,227.55,73900
17-May-16,-0.8865,0.106,0.816,0.078,226,232.15,226,228.05,291100
18-May-16,-0.9833,0.156,0.79,0.053,227.31,233,227.31,231.81,143700
19-May-16,-0.9599,0.124,0.814,0.063,230,243.4,230,243.32,785000
20-May-16,-0.9836,0.188,0.726,0.086,244.98,244.98,237,240,465700
23-May-16,-0.9933,0.234,0.71,0.056,237,237,228,228.09,971600
24-May-16,-0.9792,0.218,0.691,0.091,228.78,231.98,223.5,224.15,282300
25-May-16,-0.9595,0.123,0.824,0.053,224,227.1,220,220.32,278100
26-May-16,-0.9847,0.147,0.804,0.049,221.49,222,218,218.33,210300
27-May-16,-0.988,0.157,0.791,0.053,219.5,220.95,219,219.79,194400
30-May-16,-0.5411,0.056,0.909,0.035,219,219,211,212.24,196400
31-May-16,-0.9878,0.203,0.732,0.065,213,213.96,204,205.63,381000
1-Jun-16,-0.9873,0.139,0.83,0.03,207.5,214.6,207.5,213.63,192500
2-Jun-16,-0.9587,0.144,0.772,0.085,213.05,219,210,216.79,384000
3-Jun-16,-0.9506,0.108,0.844,0.049,217.55,222,215.5,216.37,659600
6-Jun-16,-0.966,0.136,0.83,0.035,217.75,219,213,218.56,152600
7-Jun-16,-0.9741,0.146,0.806,0.048,219.9,220,217,218.8,103200
8-Jun-16,-0.9308,0.14,0.777,0.083,216.51,218,215,215.56,248800
9-Jun-16,-0.8032,0.101,0.816,0.083,216,217,215.5,216.11,52600
10-Jun-16,-0.9912,0.186,0.759,0.055,216.5,216.5,211.8,213.2,113500
13-Jun-16,-0.7184,0.121,0.793,0.086,213.2,220,207,216.96,1376900
14-Jun-16,-0.9947,0.203,0.744,0.053,217,223.49,217,221.65,1772200
15-Jun-16,-0.9843,0.152,0.793,0.054,232.73,232.73,226,232.24,2616200
16-Jun-16,-0.9688,0.125,0.804,0.071,232.9,243.85,229.51,243.72,3555600
17-Jun-16,-0.9872,0.149,0.8,0.051,244.9,252.25,240,244.82,4232800
20-Jun-16,-0.8493,0.097,0.832,0.071,245,247,232.58,232.86,1326900
21-Jun-16,-0.9728,0.144,0.763,0.093,234.46,234.99,228.01,228.5,613100
22-Jun-16,-0.9347,0.109,0.822,0.069,228.4,231.8,221.5,223.37,514500
23-Jun-16,-0.981,0.169,0.744,0.086,224,231.44,224,229.67,454300
24-Jun-16,-0.9376,0.14,0.754,0.106,225.99,226.8,218.19,220.6,670200
27-Jun-16,-0.977,0.143,0.802,0.055,221.99,222.5,213.5,214.41,282600
28-Jun-16,-0.9547,0.112,0.839,0.049,215.5,219,214,215.13,244200
29-Jun-16,-0.8677,0.112,0.799,0.09,217.5,222.9,217.05,220.66,374600
30-Jun-16,-0.9892,0.171,0.768,0.061,222.89,224.49,218,220.02,249600
4-Jul-16,-0.9776,0.15,0.794,0.056,221,223.49,220.1,222.74,74700
11-Jul-16,-0.9918,0.241,0.719,0.04,221,224.99,220.02,221.87,882000
12-Jul-16,-0.9819,0.203,0.702,0.096,223,228,223,226.73,1762200
13-Jul-16,-0.9815,0.168,0.767,0.064,227.5,231,226.5,228.77,530200
14-Jul-16,-0.7906,0.105,0.816,0.079,229.4,231.1,228,230.28,393000
15-Jul-16,-0.9274,0.122,0.814,0.064,230.28,230.8,224,225.19,345800
18-Jul-16,-0.987,0.194,0.741,0.065,226.05,227,224,225,241500
19-Jul-16,-0.9294,0.135,0.76,0.105,225.95,227.15,223.61,224.6,234400
20-Jul-16,-0.9891,0.194,0.74,0.066,224.5,224.8,220.84,222.31,321500
21-Jul-16,-0.9611,0.152,0.746,0.102,223.5,223.99,221.75,222.26,217600
22-Jul-16,-0.6908,0.134,0.741,0.126,223,223,221.01,221.98,93800
25-Jul-16,-0.9377,0.118,0.826,0.056,221.1,224.5,220.8,222.5,80900
26-Jul-16,-0.9446,0.178,0.711,0.111,221,221.98,215.5,217.37,510700
27-Jul-16,-0.9886,0.185,0.748,0.066,218.4,224.45,217.9,218.27,937500
28-Jul-16,-0.9936,0.214,0.686,0.1,219.78,223.51,219,220.62,513600
29-Jul-16,-0.9784,0.125,0.812,0.063,220,222,218.55,221.01,141700
1-Aug-16,-0.9455,0.16,0.713,0.126,221.9,228,221.9,225.03,542100
2-Aug-16,-0.9878,0.173,0.773,0.053,224.5,226.9,223.98,224.83,451700
3-Aug-16,-0.9859,0.166,0.752,0.081,224.51,225.2,222.9,224.22,248900
4-Aug-16,-0.7037,0.086,0.845,0.069,224.98,224.98,222.5,222.9,162400
5-Aug-16,-0.9747,0.141,0.783,0.076,223.5,224.25,221.15,221.81,228400
8-Aug-16,-0.9626,0.17,0.741,0.089,223.38,223.38,215,216.03,868700
9-Aug-16,-0.9754,0.147,0.8,0.053,216,217,212,212.48,3587000
10-Aug-16,-0.9871,0.188,0.737,0.075,213.25,215.45,212,213,3100500
11-Aug-16,-0.964,0.151,0.746,0.102,213.5,215.39,211.7,212.84,3383500
12-Aug-16,0.6046,0.096,0.784,0.12,212.99,217,212.99,215.04,2591100
15-Aug-16,-0.9931,0.245,0.714,0.041,216,216.5,213.12,213.59,1168600
16-Aug-16,-0.9877,0.185,0.778,0.037,214.44,215,212.91,213.56,1052200
17-Aug-16,-0.6597,0.087,0.836,0.078,213.02,213.75,206,208.83,5562200
18-Aug-16,-0.9689,0.133,0.806,0.06,209.98,210.75,206.1,207,1941600
19-Aug-16,-0.9217,0.151,0.754,0.095,207,209.4,205.76,208.46,3113100
22-Aug-16,-0.9936,0.225,0.732,0.042,208.5,210.8,207,210.03,557400
23-Aug-16,-0.966,0.134,0.798,0.068,209.5,215.65,209,213.1,1182000
24-Aug-16,-0.9129,0.121,0.798,0.081,212.95,214.99,212.95,213.42,320100
25-Aug-16,-0.9298,0.118,0.82,0.062,213.5,215.85,213.1,214.35,662500
26-Aug-16,-0.9907,0.198,0.765,0.037,214.01,215.45,213.1,213.69,242700
29-Aug-16,-0.8886,0.131,0.778,0.091,214,215.99,212.7,213.35,435100
30-Aug-16,-0.959,0.137,0.795,0.068,214,214.45,211,211.23,594900
31-Aug-16,-0.7622,0.09,0.842,0.069,211.11,211.99,208.5,209.72,653300
1-Sep-16,-0.8658,0.103,0.832,0.064,209.1,211.3,208.8,209.14,399000
2-Sep-16,-0.9812,0.199,0.719,0.082,209.47,210.4,208.6,209.57,179000
5-Sep-16,-0.9871,0.213,0.672,0.116,210.4,211,209.75,210.21,215000
6-Sep-16,-0.9449,0.19,0.659,0.151,208.1,214.9,208.1,213.96,897900
7-Sep-16,-0.8251,0.144,0.747,0.11,213.99,219.75,213.75,218.89,1679400
8-Sep-16,-0.8934,0.126,0.771,0.103,219,219,214,215.64,679200
9-Sep-16,-0.7346,0.118,0.791,0.092,215.1,217.5,214,214.56,1502200
15-Sep-16,-0.9413,0.212,0.711,0.076,214.5,215.5,213.34,214.77,239300
16-Sep-16,-0.9674,0.186,0.697,0.117,214.02,215,212.01,212.96,178200
19-Sep-16,-0.6258,0.094,0.833,0.073,213,214.3,212.8,213.12,240900
20-Sep-16,-0.9908,0.216,0.731,0.053,213.1,213.97,210,210.28,406600
21-Sep-16,-0.9735,0.142,0.806,0.052,210,210.98,206.01,206.99,722700
22-Sep-16,-0.9899,0.159,0.798,0.043,207.01,209.95,207.01,207.99,606800
23-Sep-16,-0.9822,0.189,0.77,0.041,208.25,211.9,206.06,210.24,471900
26-Sep-16,-0.9823,0.169,0.764,0.067,211.78,212.99,211,211.55,299700
27-Sep-16,-0.9891,0.137,0.835,0.027,212,220,211,216.33,2685700
28-Sep-16,-0.9451,0.121,0.831,0.049,215.05,216.5,214,214.6,843500
29-Sep-16,0.5514,0.081,0.819,0.1,216,223.5,211.5,216.87,3940900
30-Sep-16,-0.7865,0.142,0.745,0.113,217.86,222,217.86,220.8,1698900
3-Oct-16,-0.2321,0.133,0.734,0.133,220,226.5,219,224.79,3906700
4-Oct-16,-0.9764,0.155,0.76,0.086,224.79,229,224.1,227.86,1011600
5-Oct-16,-0.5716,0.096,0.825,0.079,227.68,232.89,227.01,229.8,868500
6-Oct-16,-0.2656,0.083,0.838,0.079,229.8,231,226.01,226.74,720300
7-Oct-16,-0.9377,0.105,0.838,0.057,228,229,222.05,223.65,384400
10-Oct-16,-0.9913,0.192,0.734,0.074,223,225.5,222.52,224.68,356500
13-Oct-16,-0.7184,0.102,0.821,0.077,225,225.5,220.61,222.76,477900
14-Oct-16,-0.9136,0.108,0.826,0.065,223,227,221,225.89,608500
17-Oct-16,-0.9906,0.192,0.745,0.063,226,228.5,222,223.46,541400
18-Oct-16,-0.9686,0.13,0.803,0.066,223,223,218.6,220.98,392600
19-Oct-16,-0.9652,0.142,0.787,0.072,222,222,217.1,218.67,628100
20-Oct-16,-0.9262,0.1,0.855,0.046,219.9,223.8,219.9,222.4,617200
21-Oct-16,0.919,0.089,0.781,0.13,222.99,223,219.71,220.33,374900
24-Oct-16,-0.9811,0.18,0.726,0.094,221.5,221.5,216.25,217.03,233300
25-Oct-16,-0.9261,0.151,0.752,0.097,217.95,219.5,212,216.51,657000
26-Oct-16,-0.9965,0.225,0.716,0.059,217.05,220.49,213.5,214.96,948100
27-Oct-16,-0.9828,0.13,0.845,0.024,218.9,221,213.51,215.97,1806900
28-Oct-16,-0.9859,0.177,0.768,0.055,214,217,211,215.52,362700
31-Oct-16,-0.8095,0.072,0.877,0.051,214.4,218,210,213.43,749900
1-Nov-16,-0.922,0.117,0.809,0.074,214.95,221.5,212.1,218.78,2056400
2-Nov-16,-0.624,0.118,0.787,0.095,221,223.99,219,220.39,1295300
3-Nov-16,-0.6486,0.117,0.778,0.105,221.5,225.5,220,222.87,1052900
4-Nov-16,-0.9776,0.127,0.854,0.018,222.96,224.98,221,221.55,710600
7-Nov-16,-0.9847,0.173,0.743,0.083,222.89,226.5,221.04,224.93,822800
8-Nov-16,-0.9896,0.163,0.775,0.062,224.95,228,223.9,224.26,1178500
9-Nov-16,-0.9847,0.186,0.729,0.086,225,225,218.1,224.01,737700
10-Nov-16,-0.4754,0.116,0.78,0.104,225,229,225,227.49,1441700
11-Nov-16,-0.9911,0.175,0.779,0.046,227,229.5,226.1,226.78,661400
14-Nov-16,-0.9931,0.191,0.772,0.037,227.05,229,223.61,226.83,502900
15-Nov-16,-0.8074,0.147,0.726,0.127,225,227.88,224.82,225.35,276800
16-Nov-16,-0.9648,0.128,0.824,0.049,225.11,227.5,225,226.94,444400
17-Nov-16,-0.966,0.121,0.85,0.029,227,227.89,225.4,226.02,820600
18-Nov-16,-0.9476,0.113,0.829,0.058,226,228,225.1,227.19,241300
21-Nov-16,0.5335,0.096,0.797,0.107,226,227.5,225.5,226.48,358400
22-Nov-16,-0.986,0.132,0.804,0.064,226.99,227.98,226.01,227.44,167000
23-Nov-16,-0.9909,0.156,0.783,0.061,228,228,226.2,227.13,187100
24-Nov-16,-0.9715,0.13,0.788,0.082,226.01,228.3,225.5,226.06,232900
25-Nov-16,-0.8074,0.114,0.785,0.1,227,227,225.2,225.77,122300
28-Nov-16,-0.9893,0.145,0.802,0.052,225.77,226.8,224.81,225.52,300100
29-Nov-16,-0.9783,0.142,0.789,0.068,226,226.5,218,218.85,824400
30-Nov-16,-0.9892,0.145,0.792,0.063,219.48,222.5,219,221.09,462300
1-Dec-16,-0.9201,0.134,0.787,0.079,220.88,221,214,214.72,889000
2-Dec-16,-0.9916,0.167,0.772,0.061,216,219.9,215.5,218.69,195800
5-Dec-16,-0.9464,0.137,0.776,0.086,221,222,219.3,220.75,270000
6-Dec-16,-0.8205,0.108,0.808,0.084,220.4,225,220.4,224.19,440200
7-Dec-16,-0.8855,0.132,0.777,0.091,224.9,232.05,222,229.24,1382700
8-Dec-16,-0.9524,0.178,0.725,0.097,232,235.9,227,229.05,3598400
9-Dec-16,-0.9839,0.178,0.758,0.064,227.58,233,227.58,232.83,784700
13-Dec-16,-0.9552,0.16,0.786,0.054,233.2,236,230,231.78,780700
14-Dec-16,0.694,0.101,0.783,0.117,231.99,235.5,229,233.61,659100
15-Dec-16,-0.9534,0.11,0.834,0.056,235,238.8,234.25,237.92,986300
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
